phylum	taxon	total	color	M046_IIA_0h_2A	M046_IIA_1h_1A	M046_IIA_1h_2A	M046_IIA_2h_1A	M046_IIA_2h_2A	M046_IIA_3h_1A	M046_IIA_3h_2A	M046_IIA_48h_S	M046_IIA_4h_1A	M046_IIA_4h_2A	M046_IIA_4h_3A	M046_IIA_5h_1A	M046_IIA_5h_2A	M046_IIA_6h_1A	M046_IIA_6h_2A	M046_IIA_7h_1A	M046_IIA_7h_2A	M046_IIB_GI_0h_1A	M046_IIB_GI_0h_3A	M046_IIB_GI_1h_1A	M046_IIB_GI_1h_2A	M046_IIB_GI_1h_3A	M046_IIB_GI_2h_1A	M046_IIB_GI_2h_2A	M046_IIB_GI_2h_3A	M046_IIB_GI_3h_2A	M046_IIB_GI_3h_3A	M046_IIB_GI_4h_1A	M046_IIB_GI_4h_2A	M046_IIB_GI_4h_3A	M046_IIB_GI_5h_2A	M046_IIB_GI_5h_3A	M046_IIB_GI_6h_1A	M046_IIB_GI_6h_3A	M046_IIB_GI_7h_1A	M046_IIB_GI_7h_3A	M046_IIC_0h_1A	M046_IIC_0h_3A	M046_IIC_1h_3A	M046_IIC_2h_1A	M046_IIC_2h_2A	M046_IIC_2h_3A	M046_IIC_3h_1A	M046_IIC_3h_2A	M046_IIC_3h_3A	M046_IIC_48h_S	M046_IIC_4h_1A	M046_IIC_4h_2A	M046_IIC_4h_3A	M046_IIC_5h_1A	M046_IIC_5h_2A	M046_IIC_5h_3A	M046_IIC_6h_1A	M046_IIC_6h_2A	M046_IIC_6h_3A	M046_IIC_7h_1A	M046_IIC_7h_2A	M046_IIC_7h_3A	M047_IIA_GI_0h_2A	M047_IIA_GI_1h_2A	M047_IIA_GI_2h_1A	M047_IIA_GI_2h_2A	M047_IIA_GI_3h_1A	M047_IIA_GI_3h_2A	M047_IIA_GI_4h_1A	M047_IIA_GI_4h_2A	M047_IIA_GI_5h_1A	M047_IIA_GI_5h_2A	M047_IIA_GI_6h_1A	M047_IIA_GI_6h_2A	M047_IIA_GI_7h_1A	M047_IIA_GI_7h_2A	M048_IIB_GI_0h_1A	M048_IIB_GI_1h_1A	M048_IIB_GI_1h_2A	M048_IIB_GI_2h_1A	M048_IIB_GI_2h_2A	M048_IIB_GI_3h_2A	M048_IIB_GI_4h_1A	M048_IIB_GI_4h_2A	M048_IIB_GI_5h_1A	M048_IIB_GI_6h_1A	M048_IIB_GI_6h_2A	M048_IIB_GI_7h_1A	M053_IIB_1h_2A	M053_IIB_2h_2A	M053_IIB_3h_2A	M053_IIB_4h_2A	M053_IIB_4h_3A	M053_IIB_5h_1A	M053_IIB_5h_2A	M053_IIB_6h_1A	M053_IIB_6h_2A	M053_IIB_7h_1A	M053_IIB_7h_2A	M061_IIA_0h_1A	M061_IIA_0h_2A	M061_IIA_1h_1A	M061_IIA_1h_2A	M061_IIA_2h_1A	M061_IIA_2h_2A	M061_IIA_3h_1A	M061_IIA_3h_2A	M061_IIA_4h_1A	M061_IIA_4h_2A	M061_IIA_5h_1A	M061_IIA_5h_2A	M061_IIA_6h_1A	M061_IIA_6h_2A	M061_IIA_7h_1A	M062_IIA_0h_1A	M062_IIA_1h_2A	M062_IIA_2h_1A	M062_IIA_2h_2A	M062_IIA_3h_1A	M062_IIA_3h_2A	M062_IIA_48h_S	M062_IIA_4h_1A	M062_IIA_4h_2A	M062_IIA_5h_1A	M062_IIA_5h_2A	M062_IIA_6h_1A	M062_IIA_6h_2A	M062_IIA_7h_1A	M062_IIA_7h_2A	M063_IIC_0h_3A	M063_IIC_1h_1A	M063_IIC_1h_2A	M063_IIC_1h_3A	M063_IIC_2h_3A	M063_IIC_3h_3A	M063_IIC_4h_1A	M063_IIC_4h_2A	M063_IIC_4h_3A	M063_IIC_5h_1A	M063_IIC_5h_2A	M063_IIC_6h_1A	M063_IIC_6h_2A	M063_IIC_6h_3A	M063_IIC_7h_1A	M063_IIC_7h_2A	M063_IIC_7h_3A	M064_IIC_0h_1A	M064_IIC_0h_2A	M064_IIC_1h_1A	M064_IIC_1h_2A	M064_IIC_2h_1A	M064_IIC_2h_2A	M064_IIC_3h_1A	M064_IIC_3h_2A	M064_IIC_4h_1A	M064_IIC_4h_2A	M064_IIC_5h_1A	M064_IIC_5h_2A	M064_IIC_6h_1A	M064_IIC_6h_2A	M064_IIC_7h_2A
02_Firmicutes	Clostridiales_unclassified	104605	#375AC4	0	0	0	2.62945708654363	0.00761498629302467	1.1198591618172	0.00958221540820238	0.47017030613311	0.00723903286520921	14.1841731164113	0	0.0369139904023625	0	0	0	0	0	0.420193654466841	0.212880662418269	1.16313876416506	1.40302443446372	0.0729108244531688	0.424942983567572	0.949858088930937	0.589594307365308	0.668709323910272	1.39049256848053	0.767989314931271	0	0.491309728302026	0	1.07265489683673	0.117752074905513	0.358537034865214	0.305413453462625	0.303430079155673	0.571867941755971	2.52124877410919	2.05706702057067	0.58041958041958	0.0826590098320717	1.91945158526135	2.40264722808364	0.690354043954652	2.16302131923569	3.487871718796	2.06110923396245	3.58809059292561	1.57874015748031	1.92398824755947	1.62203110378325	1.19620335457028	0.359262730396751	1.46091750344556	1.20486625594635	2.65188791629979	2.43519245875884	1.34276179882409	0.0992578566411141	0.00673616139842711	0.0231231694157546	0.0171757742310538	0	0.0197472353870458	0	0.038615460226076	0	0.623855027974452	0.017611835153223	0.0290928325839725	0	0.00416449765747007	0.0301313727853441	0	0	0.0855447238509383	1.75711743772242	0	0.226687501375531	0.0194470553916961	0.0165456764079337	0	0	0.153213450528183	2.85039708091865	0.37182295115367	0.420413406516408	0.110442321497598	0.192686665206919	1.2088586674222	0.17021813138318	3.24945295404814	0.309125935217956	0.5681166073683	0.41827712182983	0.00562461330783509	0.104482810090054	0.00437770870726262	1.03051922314705	0.0652386647819941	0.332383665716999	0.0672922352237467	0.484312486839335	0.0312463383197282	0.00402673753724732	0.129893133376631	0	0.00443596681896819	0	0.10498687664042	0	0	2.81603161860063	1.80983252296056	0.095831336847149	0.452444660666505	3.01902531361288	0.0393944510101863	1.68959935248887	0.656903280652266	0.132506173583087	0.887380387666639	0	0.777938027184127	0	0	0	0	6.27276406313234	0.0148647309483698	0.0146972369194591	0	0.111563833915406	0	0	0	0.0249791840133222	0.006918500069185	0	0	0	0	0.0942928039702233	0.0942600585404574	0.111513799832729	0.0422424717880635	0.150184465702439	0.0235552763819095	0.205554998495939	0.138600138600139	0.0438271188726316	0.0679347826086956	0.327808301398957	0.471403419094678	0.15785319652723	0	0.0357803089033335
02_Firmicutes	Lactobacillus	102890	#474AA8	0	0.0482858522452921	0	0.0134384518903422	0	0	0.0287466462246071	5.54104412635392	0.123063558708557	0	0	0	0	0	0	0.0174322321973329	0	0.013701966993484	0.00691170981877497	0.0085524909129784	0	0.00373901663862404	0	0	0	0	0	0.00973899493572263	0.00786024484662697	0	1.32126797313052	0.0653316721869397	0	0.00335081340995527	0	0.00439753737906772	0	0.004086302713305	0.0248838752488388	0	0.0217523710084399	0	0.0479570305006714	0	0	0.0113242588272598	0	0	0.0118110236220472	0.0473888730925979	0	0	0	0.0157511321126206	0.00389924354675193	0.00517946858652302	0.0196386488609584	0.031781344350866	0.0122163515865987	0	0.00192693078464622	0.01056970721911	0.0216320153827665	0	0.00179859349988309	0.00702099276837745	0	0	0	0	0.0118541934209227	0.00208224882873503	0	0.0705119165138908	0.0181587071000545	0.0142574539751564	0.0222419928825623	0.00498777993914908	18.1878204987125	59.9293423654102	0.15718392587537	0.26416518410696	0	0.0430072843587883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494040634842216	0	0	0.00486499635125274	0.0705829510090154	0.0393944510101863	0.00505868069607446	0	0	0	0.0058343057176196	0	0	0	0	0	6.96074463779846	0.569814686354177	25.4262198706643	0	0.0242530073729142	0.00725110579363353	0	0	0.00416319733555371	0.214473502144735	0	0	0	0.0128998968008256	0	0	0	0.00301731941343311	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Lachnospiraceae_unclassified	71979	#7D26CD	0	0	0	0	0	0	0	1.30254588513914	0	1.0319591428421	0	0	0	0	0.0209237851127269	0	0	0.0106570854393764	0.00691170981877497	0.0171049818259568	0.212204870410812	0	0.0038985594822713	0	0.0147860641345532	0.0111824301657236	0	0.0250431298347153	0.00786024484662697	0.0221643486452042	0	0	0.0208914971606556	0.00167540670497763	0	0.0219876868953386	0.00480561295593253	0	0	0	0	0	0	0	0	3.88648562951555	0	0	0	0	0	0.00650110518788194	0	0	0.00389924354675193	0	0	0.0238360082631495	0.0198515713282228	0.00336808069921355	0.159935255125636	0	0.014421343588511	0.00897601608502082	0.00539578049964927	0.00702099276837745	0	0	0.00251597645046042	0.00264480296217932	0.017781290131384	0.0104112441436752	0	0	0.127110949700381	0.00891090873447274	20.9741992882562	0	4.48092963884059	13.4152270443717	0.0579098674277678	0.0808668930939673	0	0.279547348332124	0.86284610431423	0.173177812866093	0.0291953754525283	0.0938759732729582	0.0525509086927961	0.883033479718562	0.208044382801664	0.328227571115974	0.286725505129698	0.344313095374727	0.40768782760629	0.0168738399235053	3.20911488133738	1.84301536575756	0	1.35370229422638	0.854700854700855	0.411230326367341	0	0.109362184119049	0	0.106276200035425	0.443380331648488	0.558931819189992	0	1.98162729658793	0	0	0	0	0.0838524197412554	0	0.85020372806314	0	0	0.714865334827466	0	0.0122679316267277	0	0	0	0	0.00470101541933058	0.0176881577783674	2.32024821259949	1.37746506788227	38.2569077013521	0	0.00485060147458285	0	0	0.222440860675022	0	0	0	0	0.00628456510809452	0	0	0.0396884457012452	0.0318610856664941	0.0331905135477642	0.0195892781351007	0.0157035175879397	0.045121828938133	0.0303187803187803	0.0337131683635628	0.0123517786561265	0	0	0.138121546961326	0.0312910695287565	0.125231081161667
02_Firmicutes	Stomatobaculum	71708	#BC68B9	0	0	0.00850774204526119	0.0627127754882637	0.0609198903441974	0.440119321238202	0	0	0	0	0.0441195008193622	0	0.157705016521478	0.42767679853368	0.601558821990898	0	0	0.0456732233116132	0.0400879169488948	0.074834295488561	0.269891631299188	0.0953449242849131	0.360616752110095	1.13339640491958	0.166343221513723	2.15820902198466	0.955656553248987	0.281039568145139	1.89824913046041	0.38972313034484	0	0.423896198608283	0.317170911439044	0.351835408045303	0.239749560968161	0.378188214599824	0.903455235715316	0.47401111474338	0.481088254810883	0.664335664335664	0.121813277647264	0.32133676092545	0.26855937080376	0.373677877002977	0.231505476659411	0	0.0193078148380557	0.763423530409704	0.283464566929134	0.326983224338925	0.356490352479836	0.198283708230399	0.0624804748516089	0.728489860208703	0.393823598221945	0.352203863883566	0.333857030636292	0.154934053710472	0.045811318449745	0.0656775736346643	0	0.091163724764824	0.00480711452950367	0.0628321125951458	0	0.105314891525662	0	0.309451898796851	0.110702963820259	0.148108965882042	0	0	0	0.0376063554740751	0	0.00891090873447274	0	0	0.308118933908489	0	0	0	0	0.0161277316345456	0.0386349001931745	0.0101869301685937	0	0.0165663482246397	0.0437924239106635	0.141663125088539	0.0567393771277266	0	0.188163612741365	0.149202341329049	0.14825011912956	0	0.0199014876362008	0.0218885435363131	0	0	0	0	0	0.0273405460297621	0	0.00590423333530141	0	0	0	0.0918635170603675	0	0	0.0926326190329155	0	2.61140392908481	0	0	0.230738927345377	0.0455281262646702	0.27821786004096	0	0.139036558436248	0	0.402080328656964	0	0	0	0.0176881577783674	0	0.00495491031612328	0	0	0.063057819169577	0	0	0.0128331265774051	0	0.01383700013837	0	0.0134480903711673	0	0	0	0.138909559954358	0.0756700784579235	0.138796693017923	0.150184465702439	0.196293969849246	0.892409505665296	0.00433125433125433	0.114624772436114	0.0617588932806324	0.0415531649660649	0.0283977963310047	0.00986582478295185	0.0813567807747669	0.113304311527223
02_Firmicutes	Firmicutes_unclassified	32711	#C490C4	0	0	0	0	0	0.0195608587216979	0	0.059206631142688	0	0.147422734691729	0	0.010546854400675	0	0	0.0209237851127269	0	0	0.00608976310821509	0	0.0235193500106906	0.00824096584119659	0.00186950831931202	0.109159665503596	0.00378429517502365	0.00184825801681915	0	0	0.00417385497245256	0	0	0	0.0151934121364976	0.00189922701460506	0	0.239749560968161	0.00879507475813544	0.0384449036474602	0.01634521085322	0.211512939615129	0.0559440559440559	0	0.012853470437018	0.182236715902551	0.943694977515992	0	0.527710461350305	0.0193078148380557	0.0933073203834083	0.0275590551181102	0.303288787792626	0.0534735528719754	0.0162527629697049	0	0.0511911793660169	0.0428916790142712	0.10358937173046	0.052369730295889	0.246305418719212	0.00763521974162416	0.0168404034960678	0.202327732387853	0.0779515907409365	0	0.0682177222461583	0.00359718699976618	0.142175103559643	0	0.101500222805367	0.017611835153223	0.182491404390373	0.00592709671046133	0.316501821967725	0.0180788236712065	0	0.00907935355002724	0.114059631801251	0	0	3.59618812861765	0.00324117589861602	0.0289549337138839	0.353118766510324	0.0206015657189946	0.0268795527242427	0.446447735565572	0.0203738603371874	0.210206703258204	0.281627919818875	0.144514998905189	0.245549416820135	1.10326566637246	0.0273522975929978	0.0358406881412123	0.195110754045679	0.46063429872399	0.00562461330783509	0.0049753719090502	0	0	0	0	0.00373845751243037	0	0.00390579228996602	0	0.00590423333530141	0	0	0	0.0328083989501312	0	0	0	0	0	0.00486499635125274	0.0192498957297315	0	0	0	0	0	0	0.0961496438092741	0	0.0119217930376729	0.0564121850319669	0	2.30675839740996	0	0	0	0.194024058983314	0	0.0967410363383518	0.00427770885913505	2.21482098251457	0.15220700152207	0	0	0	0	0.0198511166253102	0.0297663342759339	0.0477916284997411	0	0.0424434359593849	0	0.205554998495939	0.316181566181566	0.0539410693817005	0.00617588932806324	1.14502054573157	0.0511160333958085	0.503157063930545	0.306652481381814	0.023853539268889
02_Firmicutes	Blautia	28375	#D99BB6	0	0	0	0	0	4.55278986747518	0	14.704140981437	0	5.55994313694519	0	0	0	0	0	0	0	0.00152244077705377	0	0.245884113748129	0.0432650706662821	0	0.00194927974113565	0	0.00184825801681915	0	0	0.00139128499081752	0.00196506121165674	0	0.00555154610559041	0	0.00379845402921011	0	0.00152706726731313	0.00879507475813544	0	0	0	0	0	0	0	0	0	10.8871424365275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592709671046133	0	0.0361576473424129	0	0	0.509703979611841	0.0444839857651246	0	0	0	1.3960414469194	0.44476791201682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3818858481183	0	0	0	0	0	0	0	0	0	0	0	0.0134898151895319	1.64998513526905	0.00734861845972957	0.00808407437348424	0	0.00725110579363353	2.01946913356309	0.205330025238482	0.00832639467110741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Dialister	25787	#FFC0CB	0	0	0.21694742215416	0.0403153556710267	0	0	0	0	0	2.27978729005423	0.100844573301399	0	0.135175728446981	0	0.18308311973636	0	0.093205788570027	0	0.00276468392750999	0.0021381227282446	0	0	0	0.0927152317880795	0.0443581924036596	0.00447297206628945	0.00245670065102567	0.0695642495408759	0	0.0295524648602722	2.26503081108089	0.069889695827889	0.100659031774068	0.0720424883140382	0.00763533633656563	0.079155672823219	0	0.028604118993135	0.0539150630391506	0.00699300699300699	0	0.0471293916023993	0	0	0	0	0	0.0678598693697515	0.031496062992126	0.0236944365462989	0.00445612940599795	0.00975165778182291	0	0	0.0116977306402558	0	0	0.0834260289210234	0.108420120331063	0.225661406847308	0.0250501002004008	0.0792728041433252	0.0937387333253215	0.136435444492317	0.0143887479990647	0.0877624096047181	0	0.00742684557112442	0.0930911286670357	0	0	0.00416449765747007	0.066289020127757	0	0	0.0730694516226765	0.0222419928825623	0	0.103439927812135	0	0.142706459018428	0.10782252412529	0	0.0107518210896971	0.0214638334406525	0.106962766770234	0.461286932149947	0.0717875089734386	0.0875848478213269	0.0897199792227417	0.088261253309797	0	0	0.0918168254332606	0	0	0.0149261157271506	0	0	0.0380558877894966	0	0	0	0.0117173768698981	0	0	0	0	0	0.078740157480315	0	0	0.0061755079355277	0.129659643435981	0	0.325954755533933	0	0	0.00505868069607446	0.0579620541752	0	0.0204465527112129	0	0.017481753419868	0	0.0198696550627881	0	0.00884407888918369	0	0	0	0	0.164920450135817	0	0	0.0342216708730804	0.070774354704413	0.228310502283105	0	0	0	0	0.0347394540942928	0	0.115496435541041	0	0.0293839172026511	0	0.0100270730973629	0.0822938322938323	0	0	0	0.0567955926620094	0	0	0
02_Firmicutes	Ruminococcaceae_unclassified	18235	#F2A5B0	0	0	0	0	0	0	0	7.05952007801344	0	3.29068604222608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00278256998163504	0	0	0	0	0	0	0.00152706726731313	0.0109938434476693	0	0	0	0	0	0	0	0	0	10.558738930537	0	0	0	0	0	0	0	0	0	0	0	0	0.00152704394832483	0	0.0154154462771697	0	0	0	0.00359718699976618	0	0	0	0	0	0.00197569890348711	0.00208224882873503	0	0	0	0	0	0	0	0.0777882215667844	0.00206820955099171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09823863454073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416319733555371	0	0	0	0	0	0	0	0	0	0	10.9532035175879	0	0	0	0	0	0	0	0	0
02_Firmicutes	Faecalibacterium	15692	#AB6978	0	0	0	0	0	0	0	4.08177480583708	0	4.67540672879482	0	0	0	0	0	0	0	0.00304488155410755	0.00138234196375499	0	0	0	0	0	0	0	0	0.00139128499081752	0	0	0	0	0	0	0	0.00219876868953386	0	0	0	0	0	0	0	0	0	0.514121350757593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240355726475183	0	0	0.00351049638418872	0	0	0	0	0.00197569890348711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28929384965831	0	0	0	0	0	0	0	0	0	0	0	0.00674490759476595	0	0	0.00808407437348424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Anaerostipes	14426	#E17397	0	0	0	0	0	0	0	0.121896005293769	0	1.55846890959827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50252530971848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08097789470307	0	0	0	0	0	0	0	0	0	0	0	0.00674490759476595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Clostridium_XVIII	9681	#8B008B	0	0	0	1.19154273427701	0	0	0	4.56239334099537	0	0.263254883378087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81586755146876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190666424550572	0	0	0	0.123247573563395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349706439090122	0	0	0	0	0	0.0058343057176196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Dorea	8746	#990C5D	0	0	0	0	0	0	0	5.87887019816808	0	2.03759279734639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.8804837723371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.983779738979246	1.32239976663534	0	0.547199309935846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36452885880201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00725110579363353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Turicibacter	6802	#CA0AA8	0	0	0	0	0	0	0	0.00348274300839341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167638057737666	0	0	0	0	0.0069564249540876	0	0	0	0	0	0.00167540670497763	0	0	0	0	0	0	0	0	0	0	0	0.00226485176545195	0	0	0	0	0	0	0	0	0	0	0	0	0.00763521974162416	0	0	0	0	0	0	0	0	0	0	0	0.00790279561394843	0	0	0	0	0.534654524068365	0	0	3.51255584655677	6.99769876511198	0	0.0296511941344547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3121693121693	0	0	0	0	0	0	0.006918500069185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Fusicatenibacter	6480	#F200F2	0	0	0	0	0	0	0	3.90415491240901	0	1.84804928131417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33839150227618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141562853907135	0.0061755079355277	0	0	0	6.40059033013571	0	0	0	0	0	0	0	0	0	0	0	0.0134898151895319	0	0	0	0	0	0	0.00427770885913505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02_Firmicutes	Ruminococcus2	4509	#D8BFD8	0	0	0	0	0	0	0	2.47274753595932	0	1.61638498394145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74606482005753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01271162607571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72828772177484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427770885913505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03_Proteobacteria	Pasteurellaceae_unclassified	1305272	#EEEE00	26.3820612332902	26.7917500172449	32.1762804151778	4.55563519082602	3.91410295461468	2.30329111447993	3.13338443848218	0.0696548601678682	3.62675546546981	2.65887432211868	14.4838018404135	37.921214997627	7.23941123460499	11.8323914260985	8.2439713344144	2.16159679246928	1.94751042433162	2.21210644905913	4.92804910078655	2.34552063288433	4.80036260249701	4.3540848756777	2.26311377945849	6.15515610217597	16.004066167637	6.9509985910138	3.9135241370839	0.838944849462964	1.24781386940203	4.54553850132063	25.453838894132	1.80041933817497	4.08523730841547	11.1247005210515	9.12880812399786	3.99956024626209	1.45129511269162	4.66247139588101	5.15096217650962	5.39160839160839	18.7461933350735	11.5338474721508	5.51985421062728	1.2667046678067	14.899277841125	0.0045297035309039	2.71274798474683	0.258715751972177	5.70472440944882	2.28888257037248	1.57301368031728	8.65947211025874	68.3145891908779	3.70151604646584	7.86477423379864	1.76101931941783	1.24378109452736	5.67296996662959	13.7403414470268	22.5560364426332	2.55896408201017	17.7174717260332	14.0199495252974	16.1281057015654	0.625910537959316	10.6157410657867	1.60772330030948	1.65866217755112	0.0452875761082876	0.833112933086485	1.14195396621555	0.420614263404477	1.43425334458238	0.0141023833027782	0.00907935355002724	4.3467412806758	0.222419928825623	0	5.49992297026652	0.00648235179723204	0.626667493950487	0.110518087228422	0.0206015657189946	16.0766604843695	1.6183730414252	8.03748790302043	0.00583907509050566	0.0828317411231984	22.1326910444493	0.273882041837843	0.428697516076157	3.82385120350109	13.8748263966668	47.2225410306439	0.05824111822947	5.75397941391529	10.3437981989154	0.302061900801121	2.43361078081649	4.33837120800261	19.6976891421336	3.3234887285506	24.2015862988699	22.3840956137953	5.92735765482806	26.1262325087087	1.40108184800922	0.341569445060551	38.8866877971474	0.078740157480315	0.00969555943377933	56.6817667044168	0	0.0702323068611561	0.019964861843156	3.34711748966188	0.00320831595495524	0.112555574314818	2.23593686766491	0.0270489586150933	5.80617960609528	4.42463400670647	2.12952158693116	3.30842183471002	0.0219466695928893	32.5067556827213	0.470101541933058	17.3520827805784	17.3951166869014	30.5321573679516	1.21252204585538	26.4025869037995	19.0628637951106	54.056993691538	0.719511457766491	16.3322924241776	12.2398001665279	22.588902725889	11.7277200656096	8.17643894566971	18.9416792357969	27.1994324045408	26.4913151364764	15.5876370491641	12.6568162810148	1.34572445839117	9.21675536256489	0.133479899497487	0.355961094956382	0.025987525987526	0.219135594363158	0	0.0554042199547532	3.73714999716022	0.735003946329913	2.20914950873021	0.363766473850558
03_Proteobacteria	Haemophilus	378783	#E2CD04	7.95170332039672	0.0482858522452921	1.36974646928705	0.595771367138506	0.403594273530308	0.00978042936084894	0	0	0.0144780657304184	0.331701153056389	3.2144207739821	0.348046195222275	0.0750976269149895	0.091645028257217	0.188314066014542	0.0130741741479997	0.0196222712779004	0.00304488155410755	0.537731023900693	1.13534316869788	0.517120606535086	0.00186950831931202	0.00194927974113565	0.412488174077578	3.07550133998706	0.456243150761523	0.847561724603857	0.00834770994490511	0	0.0794222493119817	14.3896075056903	0.0911604728189857	0.0569768104381517	3.4379345586141	0.0427578834847675	1.71284080914688	0.00480561295593253	0.37593984962406	0.0497677504976775	0.00699300699300699	0.104411380840512	1.11396743787489	0.0431613274506043	0.228006840205206	1.12297432707923	0	0	0	0.602362204724409	0	0	1.69353790144325	0.249921899406435	0.102382358732034	1.90673009436169	0.00517946858652302	0	1.541395201017	3.15181870934246	5.9648709183072	0.0597348543240327	5.82787231793679	4.82874654488643	4.92962803389344	1.56837353189806	2.68904023028856	0.194639624734804	0.264890825370104	0.00754792935138127	0.137529754033325	0.286476341005631	0.424778761061947	0.680969024948777	0	0	0.0285149079503128	0	0.00997555987829817	0.0550212381979444	0	0.24198051746603	0.113213650331554	0	1.03486277988334	0.008585533376261	0.00509346508429685	0	0	0.516750602145829	0	0	0	0.0313606021235608	13.037989211523	0	1.03492884864166	1.84586297825762	0.963095915597776	0.277447483154974	1.33195607263238	0.743906299461855	0.620583947063442	0.0350951077419808	6.99527399132914	0.821454457598454	7.98842770266281	2.83763412255032	0.0177438672758728	1.98098256735341	0	0.00969555943377933	0.198187995469989	0.0123510158710554	0	0.00399297236863121	5.60447579664315	0.00320831595495524	0.0056277787157409	1.49736948603804	0.900343908188106	4.69794615430946	3.14467980698454	0.449241540256709	0.4370438354967	0	0.552376410745509	0	0.0353763155567348	0.222581950627276	0.118917847586959	0	2.78092158447858	0.242530073729142	0.572837357697049	0.0362778886268819	0.380716088463019	0.0666111573688593	0.70568700705687	1.98879168944779	0	0.0879839115133233	2.25103199174407	0.332506203473945	0.014883167137967	0.0876179855828587	0	0.235071337621209	0.00785175879396985	0	0	0	0.00617588932806324	0	0.0170386777986028	0.00493291239147593	0.0062582139057513	0
