OTU	Size	Taxonomy	taxname	phylum
Otu1623	14	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu1623_Veillonella	Firmicutes
Otu1626	14	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Gordonibacter(100);	Otu1626_Gordonibacter	Actinobacteria
Otu1627	14	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1627_Prevotella	Bacteroidetes
Otu1628	14	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1628_Prevotella	Bacteroidetes
Otu1634	14	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(100);	Otu1634_Bifidobacterium	Actinobacteria
Otu1636	14	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1636_Lachnospiraceae_unclassified	Firmicutes
Otu1640	14	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);	Otu1640_Pasteurellaceae_unclassified	Proteobacteria
Otu1642	14	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);	Otu1642_Enterobacteriaceae_unclassified	Proteobacteria
Otu1643	14	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Moraxella(100);	Otu1643_Moraxella	Proteobacteria
Otu1646	13	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1646_Streptococcus	Firmicutes
Otu1650	13	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(77);	Otu1650_Veillonellaceae_unclassified	Firmicutes
Otu1652	13	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(93);Carnobacteriaceae(85);Granulicatella(85);	Otu1652_Granulicatella	Firmicutes
Otu1654	13	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Planctomycetaceae_unclassified(100);	Otu1654_Planctomycetaceae_unclassified	Planctomycetes
Otu1655	13	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu1655_Actinomyces	Actinobacteria
Otu1656	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XI(100);Parvimonas(100);	Otu1656_Parvimonas	Firmicutes
Otu1657	13	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu1657_Actinomyces	Actinobacteria
Otu1658	13	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu1658_Capnocytophaga	Bacteroidetes
Otu1659	13	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100);	Otu1659_Neisseriaceae_unclassified	Proteobacteria
Otu1660	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(77);	Otu1660_Faecalibacterium	Firmicutes
Otu1661	13	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pseudomonadales(100);Moraxellaceae(100);Acinetobacter(100);	Otu1661_Acinetobacter	Proteobacteria
Otu1662	13	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillales_Incertae_Sedis_XI(77);Gemella(77);	Otu1662_Gemella	Firmicutes
Otu1663	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1663_Lachnospiraceae_unclassified	Firmicutes
Otu1664	13	Bacteria(100);Bacteroidetes(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);Bacteroidetes_unclassified(100);	Otu1664_Bacteroidetes_unclassified	Bacteroidetes
Otu1670	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);	Otu1670_Roseburia	Firmicutes
Otu1671	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Hespellia(100);	Otu1671_Hespellia	Firmicutes
Otu1672	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1672_Lachnospiraceae_unclassified	Firmicutes
Otu1674	13	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1674_Prevotella	Bacteroidetes
Otu1675	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1675_Lachnospiraceae_unclassified	Firmicutes
Otu1676	13	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Atopobium(100);	Otu1676_Atopobium	Actinobacteria
Otu1677	13	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1677_Streptococcus	Firmicutes
Otu1682	13	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Aerococcaceae(100);Abiotrophia(100);	Otu1682_Abiotrophia	Firmicutes
Otu1683	13	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1683_Lachnospiraceae_unclassified	Firmicutes
Otu1691	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnoanaerobaculum(100);	Otu1691_Lachnoanaerobaculum	Firmicutes
Otu1692	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1692_Prevotella	Bacteroidetes
Otu1696	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Stomatobaculum(100);	Otu1696_Stomatobaculum	Firmicutes
Otu1698	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);	Otu1698_Mogibacterium	Firmicutes
Otu1700	12	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Planococcaceae(100);Planococcaceae_unclassified(100);	Otu1700_Planococcaceae_unclassified	Firmicutes
Otu1702	12	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(92);Streptococcus(92);	Otu1702_Streptococcus	Firmicutes
Otu1706	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Faecalibacterium(75);	Otu1706_Faecalibacterium	Firmicutes
Otu1707	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu1707_Blautia	Firmicutes
Otu1708	12	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Deltaproteobacteria_unclassified(100);Deltaproteobacteria_unclassified(100);Deltaproteobacteria_unclassified(100);	Otu1708_Deltaproteobacteria_unclassified	Proteobacteria
Otu1711	12	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(100);	Otu1711_Neisseria	Proteobacteria
Otu1714	12	Bacteria(100);Candidatus_Saccharibacteria(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);Candidatus_Saccharibacteria_unclassified(100);	Otu1714_Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria
Otu1715	12	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Brevibacteriaceae(100);Brevibacterium(100);	Otu1715_Brevibacterium	Actinobacteria
Otu1718	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1718_Prevotella	Bacteroidetes
Otu1720	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1720_Prevotella	Bacteroidetes
Otu1721	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1721_Prevotella	Bacteroidetes
Otu1724	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1724_Prevotella	Bacteroidetes
Otu1725	12	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1725_Prevotella	Bacteroidetes
Otu1729	12	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Erysipelotrichaceae_unclassified(100);	Otu1729_Erysipelotrichaceae_unclassified	Firmicutes
Otu1731	12	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu1731_Bacteria_unclassified	Bacteria_unclassified
Otu1732	12	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(92);Rothia(92);	Otu1732_Rothia	Actinobacteria
Otu1734	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Catonella(100);	Otu1734_Catonella	Firmicutes
Otu1736	12	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Bifidobacteriales(100);Bifidobacteriaceae(100);Bifidobacterium(59);	Otu1736_Bifidobacterium	Actinobacteria
Otu1738	12	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Oribacterium(100);	Otu1738_Oribacterium	Firmicutes
Otu1743	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_III(100);Thermoanaerobacterium(100);	Otu1743_Thermoanaerobacterium	Firmicutes
Otu1748	11	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1748_Prevotella	Bacteroidetes
Otu1749	11	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu1749_Capnocytophaga	Bacteroidetes
Otu1755	11	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1755_Prevotella	Bacteroidetes
Otu1759	11	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100);	Otu1759_Leptotrichia	Fusobacteria
Otu1766	11	Bacteria(100);Proteobacteria(100);Betaproteobacteria(82);Burkholderiales(82);Burkholderiales_unclassified(55);Burkholderiales_unclassified(55);	Otu1766_Burkholderiales_unclassified	Proteobacteria
Otu1767	11	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);	Otu1767_Enterobacteriaceae_unclassified	Proteobacteria
Otu1772	11	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100);	Otu1772_Pasteurellaceae_unclassified	Proteobacteria
Otu1773	11	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(91);Pasteurellales(91);Pasteurellaceae(91);Pasteurellaceae_unclassified(91);	Otu1773_Pasteurellaceae_unclassified	Proteobacteria
Otu1775	11	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu1775_Bacteria_unclassified	Bacteria_unclassified
Otu1778	11	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Flavobacterium(100);	Otu1778_Flavobacterium	Bacteroidetes
Otu1779	11	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu1779_Actinomyces	Actinobacteria
Otu1781	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Anaerofustis(100);	Otu1781_Anaerofustis	Firmicutes
Otu1782	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu1782_Blautia	Firmicutes
Otu1785	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu1785_Blautia	Firmicutes
Otu1787	11	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1787_Streptococcus	Firmicutes
Otu1789	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(82);	Otu1789_Lachnospiraceae_unclassified	Firmicutes
Otu1790	11	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);	Otu1790_Firmicutes_unclassified	Firmicutes
Otu1792	11	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1792_Streptococcus	Firmicutes
Otu1796	11	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(82);	Otu1796_Lachnospiraceae_unclassified	Firmicutes
Otu1798	11	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1798_Streptococcus	Firmicutes
Otu1803	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);	Otu1803_Ruminococcaceae_unclassified	Firmicutes
Otu1804	10	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu1804_Capnocytophaga	Bacteroidetes
Otu1807	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu1807_Blautia	Firmicutes
Otu1809	10	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Escherichia/Shigella(70);	Otu1809_Escherichia	Proteobacteria
Otu1813	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);	Otu1813_Lactobacillales_unclassified	Firmicutes
Otu1814	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1814_Streptococcus	Firmicutes
Otu1817	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(70);	Otu1817_Blautia	Firmicutes
Otu1818	10	Bacteria(100);Bacteroidetes(100);Bacteroidia(80);Bacteroidales(80);Bacteroidales_unclassified(70);Bacteroidales_unclassified(70);	Otu1818_Bacteroidales_unclassified	Bacteroidetes
Otu1820	10	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu1820_Akkermansia	Verrucomicrobia
Otu1821	10	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Flavobacteriaceae_unclassified(100);	Otu1821_Flavobacteriaceae_unclassified	Bacteroidetes
Otu1826	10	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu1826_Bacteria_unclassified	Bacteria_unclassified
Otu1831	10	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);Enterobacteriaceae_unclassified(100);	Otu1831_Enterobacteriaceae_unclassified	Proteobacteria
Otu1832	0	unknown;	Otu1832_unknown	unknown
Otu1833	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(80);	Otu1833_Ruminococcaceae_unclassified	Firmicutes
Otu1834	10	Bacteria(100);Fusobacteria(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100);	Otu1834_Fusobacterium	Fusobacteria
Otu1835	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1835_Lachnospiraceae_unclassified	Firmicutes
Otu1837	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);	Otu1837_Eubacterium	Firmicutes
Otu1838	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1838_Streptococcus	Firmicutes
Otu1839	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1839_Streptococcus	Firmicutes
Otu1841	10	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemanella(100);	Otu1841_Holdemanella	Firmicutes
Otu1844	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1844_Streptococcus	Firmicutes
Otu1849	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1849_Streptococcus	Firmicutes
Otu1851	10	Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagaceae(100);Spirosoma(100);	Otu1851_Spirosoma	Bacteroidetes
Otu1855	10	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseria(90);	Otu1855_Neisseria	Proteobacteria
Otu1856	10	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);	Otu1856_Bacilli_unclassified	Firmicutes
Otu1858	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu1858_Blautia	Firmicutes
Otu1859	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1859_Streptococcus	Firmicutes
Otu1865	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(90);	Otu1865_Blautia	Firmicutes
Otu1867	10	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu1867_Rothia	Actinobacteria
Otu1868	10	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Actinomycetaceae(100);Actinomyces(100);	Otu1868_Actinomyces	Actinobacteria
Otu1870	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_Incertae_Sedis_XIII(100);Mogibacterium(100);	Otu1870_Mogibacterium	Firmicutes
Otu1871	10	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);	Otu1871_Collinsella	Actinobacteria
Otu1872	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);	Otu1872_Dorea	Firmicutes
Otu1875	10	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(80);Streptococcus(80);	Otu1875_Streptococcus	Firmicutes
Otu1876	10	Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagaceae(100);Pseudarcicella(100);	Otu1876_Pseudarcicella	Bacteroidetes
Otu1877	10	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(80);	Otu1877_Veillonellaceae_unclassified	Firmicutes
Otu1882	10	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1882_Prevotella	Bacteroidetes
Otu1883	10	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);	Otu1883_Veillonellaceae_unclassified	Firmicutes
Otu1886	10	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1886_Lachnospiraceae_unclassified	Firmicutes
Otu1888	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);Clostridium_sensu_stricto(100);	Otu1888_Clostridium_sensu_stricto	Firmicutes
Otu1892	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonadaceae_unclassified(100);	Otu1892_Porphyromonadaceae_unclassified	Bacteroidetes
Otu1893	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1893_Streptococcus	Firmicutes
Otu1896	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVb(100);	Otu1896_Clostridium_XlVb	Firmicutes
Otu1898	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Dorea(100);	Otu1898_Dorea	Firmicutes
Otu1899	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1899_Streptococcus	Firmicutes
Otu1902	9	Bacteria(100);SR1(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);SR1_unclassified(100);	Otu1902_SR1_unclassified	SR1
Otu1907	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu1907_Clostridiales_unclassified	Firmicutes
Otu1908	9	Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema(100);	Otu1908_Treponema	Spirochaetes
Otu1911	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);	Otu1911_Clostridiales_unclassified	Firmicutes
Otu1912	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Clostridium_XlVa(56);	Otu1912_Clostridium_XlVa	Firmicutes
Otu1913	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);	Otu1913_Lachnospiraceae_unclassified	Firmicutes
Otu1914	9	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);	Otu1914_Bacilli_unclassified	Firmicutes
Otu1915	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1915_Streptococcus	Firmicutes
Otu1916	9	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Solobacterium(100);	Otu1916_Solobacterium	Firmicutes
Otu1920	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Peptostreptococcus(100);	Otu1920_Peptostreptococcus	Firmicutes
Otu1922	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1922_Streptococcus	Firmicutes
Otu1923	9	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Legionellales(100);Legionellaceae(100);Legionella(100);	Otu1923_Legionella	Proteobacteria
Otu1924	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1924_Prevotella	Bacteroidetes
Otu1925	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1925_Streptococcus	Firmicutes
Otu1926	9	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(56);Bacilli_unclassified(56);Bacilli_unclassified(56);	Otu1926_Bacilli_unclassified	Firmicutes
Otu1928	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1928_Streptococcus	Firmicutes
Otu1929	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Eubacteriaceae(100);Eubacterium(100);	Otu1929_Eubacterium	Firmicutes
Otu1932	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1932_Streptococcus	Firmicutes
Otu1936	9	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnoanaerobaculum(100);	Otu1936_Lachnoanaerobaculum	Firmicutes
Otu1938	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1938_Prevotella	Bacteroidetes
Otu1939	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100);	Otu1939_Streptococcus	Firmicutes
Otu1943	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(89);Streptococcus(89);	Otu1943_Streptococcus	Firmicutes
Otu1946	9	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu1946_Lactobacillus	Firmicutes
Otu1947	9	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(100);	Otu1947_Capnocytophaga	Bacteroidetes
Otu1949	9	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Corynebacteriaceae(100);Corynebacterium(89);	Otu1949_Corynebacterium	Actinobacteria
Otu1956	9	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella(100);	Otu1956_Prevotella	Bacteroidetes
Otu1959	9	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu1959_Bacteria_unclassified	Bacteria_unclassified
Otu1960	9	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(89);	Otu1960_Neisseriaceae_unclassified	Proteobacteria
Otu1963	9	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);	Otu1963_Bacteria_unclassified	Bacteria_unclassified
